,sp|P60015.1|OPSB_PANTR,sp|P03999.2|OPSB_HUMAN,sp|O13092.1|OPSB_SAIBB,sp|Q63652.2|OPSB_RAT,sp|P51491.1|OPSB_MOUSE,sp|P51490.1|OPSB_BOVIN,sp|O57605.1|OPSUV_MELUD,sp|P28684.1|OPSV_CHICK,sp|P51473.1|OPSV_XENLA,sp|P87368.1|OPSV_ORYLA,sp|Q9W6A9.2|OP1S1_DANRE,sp|Q90309.1|OPSUV_CARAU,sp|P32310.1|OPSB_CARAU,sp|P87365.1|OPSB_ORYLA,sp|Q8AYM7.1|OPSG3_DANRE,sp|Q9W6A6.2|OPSG4_DANRE,sp|Q8HY69.2|OPSD_SMICR,sp|P28682.1|OPSB_CHICK,sp|P56516.1|OPSD_RANTE,sp|P51476.1|OPSP_COLLI,sp|P51472.1|OPSB_PSAFA,sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9W6A8.1|OP1S2_DANRE,sp|P35357.1|OPSB_GEKGE,sp|P51470.1|OPSD_AQUCT,sp|Q9W6A5.2|OPSG1_DANRE,sp|P41591.1|OPSD_ANOCA,sp|P31355.1|OPSD_LITPI,sp|Q90245.1|OPSD_AMBTI,sp|O93441.1|OPSD_GALML,sp|O93459.1|OPSD_SCYCA,sp|P28683.1|OPSG_CHICK,sp|P51489.1|OPSD_RAT,sp|O13227.1|OPSB_CONCO,sp|P32311.1|OPSG1_CARAU,sp|P49912.1|OPSD_RABIT,sp|Q28886.1|OPSD_MACFA,sp|O62795.1|OPSD_PAGGO,sp|P52202.1|OPSD_ALLMI,sp|O62794.1|OPSD_PHOVI,sp|Q769E8.1|OPSD_OTOCR,sp|P02699.1|OPSD_BOVIN,sp|Q68J47.1|OPSD_LOXAF,sp|Q95KU1.1|OPSD_FELCA,sp|O62791.1|OPSD_DELDE,sp|P32312.1|OPSG2_CARAU,sp|P15409.2|OPSD_MOUSE,sp|P22328.1|OPSD_CHICK,sp|Q6W3E1.1|OPSD_CALPD,sp|P51471.1|OPSB_ANOCA,sp|P28681.1|OPSD_CRIGR,sp|P56515.1|OPSD_RHIMB,sp|O62793.1|OPSD_MESBI,sp|P79863.1|OPSD_LEUER,sp|P56514.1|OPSD_BUFBU,sp|O62798.1|OPSD_TURTR,sp|Q90214.1|OPSD1_ANGAN,sp|P22671.1|OPSD_LETCA,sp|P08100.1|OPSD_HUMAN,sp|O62792.1|OPSD_GLOME,sp|P02700.2|OPSD_SHEEP,sp|O18766.1|OPSD_PIG,sp|Q9YGZ0.1|OPSD_SARPI,sp|P29403.1|OPSD_XENLA,sp|P79807.1|OPSD_MYRVI,sp|P79898.1|OPSD_SARDI,sp|P32308.1|OPSD_CANLF,sp|O42604.1|OPSD_ZEUFA,sp|P79914.1|OPSD_SARXA,sp|P79911.1|OPSD_SARTI,sp|O62796.1|OPSD_TRIMA,sp|P51474.1|OPSG3_PSAFA,sp|P79901.1|OPSD_SARMI,sp|P79798.1|OPSD_MYRBE,sp|P79902.1|OPSD_SARPU,sp|P79808.1|OPSD_NEOAR,sp|P79809.1|OPSD_NEOAU,sp|P79903.1|OPSD_SARSP,sp|P51488.1|OPSD_CYPCA,sp|P79812.1|OPSD_NEOSA,sp|Q9YGY9.1|OPSD_ZOSOP,sp|Q9YGZ2.1|OPSD_GOBNI,sp|P41590.1|OPSD_PSAFA,sp|P51475.1|OPSP_CHICK,sp|P32309.1|OPSD_CARAU,sp|Q9R024.1|OPSG_CAVPO,sp|P87369.1|OPSD_ORYLA,sp|P34989.1|OPSL_CALJA,sp|Q9YH05.1|OPSD_DIPAN,sp|Q9YGZ8.1|OPSD_CHELB,sp|Q9YGZ5.1|OPSD_SOLSO,sp|O35476.2|OPSG_RAT,sp|Q9DGG4.1|OPSD_TETNG,sp|Q9YGZ3.1|OPSD_SALPV,sp|P35359.2|OPSD_DANRE,sp|P79848.1|OPSD_POERE,sp|O35599.1|OPSG_MOUSE,sp|O35478.2|OPSG_SCICA,sp|Q9YGZ6.1|OPSD_CHEAU,sp|Q98980.1|OPSD_PETMA,sp|P04000.2|OPSR_HUMAN,sp|P04001.1|OPSG_HUMAN,sp|O18913.2|OPSR_FELCA,sp|O18912.2|OPSR_HORSE,sp|Q9BGI7.1|OPSR_BOVIN,sp|Q95170.1|OPSR_CAPHI,sp|O18914.2|OPSR_CANLF,sp|O18910.2|OPSG_RABIT,sp|P41592.1|OPSR_ANOCA,sp|P22329.1|OPSR_CHICK,sp|P87367.1|OPSR_ORYLA,sp|P32313.1|OPSR_CARAU,sp|O12948.1|OPSR_XENLA,sp|Q9W6A7.1|OPSR1_DANRE,sp|P22332.2|OPSR_PSAFA,sp|Q8AYN0.1|OPSR2_DANRE,sp|P35358.1|OPSG_GEKGE,sp|P22331.1|OPSG2_PSAFA,sp|P22330.1|OPSG1_PSAFA,sp|O18911.1|OPSG_ODOVI,sp|Q90215.1|OPSD2_ANGAN,sp|P79756.1|OPSD_GAMAF,sp|O42490.1|OPSP_PETMA
sp|P04000.2|OPSR_HUMAN,0.9887587,0.9883586,0.990383,0.989041,0.9902588,0.990751,0.99213994,0.98946255,0.9877255,0.9846384,0.98372114,0.9842249,0.9843603,0.98938507,0.98814017,0.98642266,0.9764744,0.98674613,0.98227054,0.96486557,0.98491013,0.9913486,0.98935705,0.9887489,0.98405796,0.99144286,0.98373175,0.98349524,0.98316455,0.9855823,0.9813151,0.9862903,0.97929156,0.9793483,0.988081,0.9786607,0.98014516,0.98207194,0.9818716,0.9815825,0.9791239,0.97958255,0.9802648,0.9793869,0.9829363,0.98672163,0.97776085,0.9820118,0.979853,0.98601395,0.97847766,0.9834868,0.98435664,0.98205674,0.98386884,0.9831934,0.98258543,0.98469836,0.9813859,0.9849747,0.9816532,0.98055947,0.98480564,0.9869289,0.9878783,0.98637444,0.980589,0.98891157,0.9874937,0.9879367,0.9781774,0.9846674,0.9858239,0.9893575,0.9868246,0.9878072,0.9868667,0.9878962,0.98610014,0.98787755,0.98650616,0.9856294,0.9851937,0.97378874,0.98585606,0.9978866,0.9845629,0.99817485,0.9861133,0.9857242,0.9866971,0.99775684,0.9878114,0.98651147,0.9860048,0.9872588,0.997784,0.99903226,0.9854659,0.98570085,0.9999998,0.9996499,0.99839747,0.998786,0.99934715,0.99929166,0.9983276,0.9983745,0.9957285,0.9975331,0.99562097,0.993719,0.9937061,0.9918405,0.9934521,0.9928099,0.9934171,0.99367744,0.9941404,0.9730556,0.9839673,0.98664695,0.97323877
sp|P04001.1|OPSG_HUMAN,0.98892,0.9886409,0.9907792,0.9891465,0.9908503,0.9908586,0.9922031,0.9904219,0.9875104,0.98410803,0.9827907,0.98337907,0.9842675,0.99015,0.9878658,0.9868365,0.9756427,0.98835236,0.98063815,0.967808,0.98548585,0.9907923,0.98905295,0.9884558,0.9829391,0.9910451,0.9835969,0.9821689,0.98237675,0.98524404,0.98076665,0.986593,0.97899103,0.9788342,0.98807406,0.9781136,0.9797367,0.98163897,0.9815133,0.9812097,0.97859716,0.9791111,0.9796621,0.9792012,0.9825293,0.98709327,0.977666,0.98111135,0.9794814,0.98629254,0.9784066,0.98285866,0.98407215,0.98192245,0.9829551,0.9828189,0.9821746,0.98476607,0.9809672,0.98455167,0.98161364,0.980477,0.9850831,0.9863298,0.9879564,0.98572797,0.98018014,0.98841894,0.9872917,0.9875108,0.9779754,0.98489994,0.98507726,0.98962563,0.9864899,0.9875481,0.98687255,0.987583,0.9854499,0.98749053,0.9866639,0.9858604,0.9851233,0.97680306,0.9851634,0.99861103,0.9846734,0.99840295,0.9857861,0.9863149,0.9862776,0.99756694,0.9876532,0.9865521,0.98594755,0.9869337,0.99753696,0.9985977,0.9858579,0.985489,0.9996499,0.9999999,0.99801344,0.9986991,0.99909836,0.99910975,0.9985316,0.9987972,0.9949179,0.99738395,0.99509484,0.99243087,0.9925887,0.99038625,0.99289155,0.99188876,0.9922414,0.99211264,0.9926883,0.974653,0.983147,0.9864673,0.97228783
sp|O18913.2|OPSR_FELCA,0.9852645,0.9846029,0.9865094,0.985886,0.9872823,0.9871605,0.98902065,0.98898846,0.9828905,0.98106384,0.9814144,0.9806837,0.9791113,0.98589903,0.98515165,0.9847031,0.9721309,0.987967,0.9785722,0.96462625,0.9790813,0.98864,0.9851481,0.9859714,0.9803559,0.98849785,0.9803992,0.9798167,0.9790255,0.9814036,0.97643805,0.9823282,0.975705,0.9753499,0.9856137,0.97498125,0.9769867,0.9787346,0.9771825,0.9779235,0.9758073,0.9762929,0.97626936,0.97538865,0.97946036,0.984881,0.9738108,0.9776561,0.9767242,0.98063016,0.97463536,0.97903675,0.9811683,0.9773862,0.9789267,0.9800297,0.9783577,0.981208,0.97823834,0.9818268,0.9781058,0.9768865,0.9819939,0.98333246,0.9853985,0.9838675,0.97721136,0.9867106,0.9854831,0.98519665,0.974462,0.98196167,0.9835617,0.9871118,0.9840021,0.9850829,0.98352325,0.985155,0.98302454,0.98516214,0.9842793,0.9832941,0.9821162,0.9734927,0.9833063,0.9969438,0.98180896,0.9967134,0.9841838,0.98374116,0.984463,0.9948733,0.9863113,0.98434305,0.9835566,0.9846529,0.99500674,0.9976227,0.9836784,0.9811503,0.99839747,0.99801344,0.9999998,0.9990035,0.99900866,0.9988313,0.99879587,0.9969567,0.99574286,0.9975379,0.99639505,0.99411523,0.99164283,0.9924345,0.99422455,0.99425775,0.9930365,0.9929242,0.9938853,0.9752767,0.9808728,0.98399633,0.9756947
sp|O18912.2|OPSR_HORSE,0.9874779,0.98703086,0.98856384,0.9867695,0.98837286,0.9884996,0.9905932,0.9889485,0.9840599,0.98402286,0.9841044,0.9834946,0.9827632,0.9887977,0.9874877,0.9877706,0.9752796,0.98771524,0.98085785,0.9661491,0.9826309,0.9906298,0.9883825,0.98902756,0.9828825,0.9905413,0.98316145,0.98206466,0.98203623,0.98432493,0.97964233,0.98582184,0.97909135,0.9774834,0.98882574,0.97830534,0.9802133,0.9819714,0.98079515,0.98134136,0.9791093,0.9794103,0.9793869,0.9789654,0.98222786,0.98819435,0.97745115,0.9809238,0.9801153,0.9841753,0.97839993,0.9821386,0.98345834,0.98081225,0.98189133,0.9827372,0.98046875,0.98465556,0.9814809,0.98430884,0.9817297,0.9803357,0.98358965,0.98581755,0.9868133,0.9850678,0.9807036,0.98752475,0.98680466,0.9867259,0.97836596,0.9856628,0.98457116,0.9886339,0.9854221,0.9864301,0.9851424,0.9867326,0.9845522,0.9866217,0.98581415,0.98498285,0.9841906,0.97555643,0.98411465,0.9973857,0.98385805,0.9970014,0.9858264,0.98536193,0.98577267,0.99575377,0.98744226,0.98597383,0.98498183,0.9858868,0.99559927,0.99824023,0.9853952,0.98473036,0.998786,0.9986991,0.9990035,0.99999976,0.99941564,0.9993089,0.9987256,0.99745524,0.9953582,0.99762297,0.9965025,0.9942144,0.9911365,0.99316776,0.99489903,0.9943396,0.9922192,0.9922682,0.9935316,0.9753688,0.9823826,0.9856488,0.9749552
sp|Q9BGI7.1|OPSR_BOVIN,0.98853374,0.9881822,0.989465,0.98903704,0.98995906,0.9900816,0.9911999,0.988909,0.9862619,0.98420167,0.98334825,0.98408544,0.9844539,0.9889398,0.9884116,0.9877095,0.9764811,0.98808116,0.9823514,0.9667819,0.9840666,0.99142253,0.9893457,0.98936,0.9840286,0.991237,0.9839897,0.9833408,0.982817,0.9852342,0.98090184,0.9861398,0.97994256,0.97918695,0.98864126,0.97916853,0.9808604,0.9825098,0.9813583,0.98194337,0.9798531,0.98012924,0.98042846,0.9797607,0.98326296,0.9881374,0.9783137,0.98143464,0.9807004,0.98548883,0.97903323,0.9830543,0.9846138,0.9815698,0.9830426,0.9836416,0.9821979,0.98473185,0.9821317,0.9851817,0.9823369,0.98107845,0.9847158,0.9867612,0.9876255,0.9863369,0.9811214,0.9885038,0.9874131,0.98791385,0.9787771,0.98517185,0.9859268,0.98918027,0.9865795,0.98755455,0.9865878,0.9877943,0.9853338,0.9874893,0.9864086,0.9856421,0.9848286,0.97482544,0.985157,0.9977112,0.9841621,0.9977311,0.98646975,0.98541677,0.9867373,0.9970859,0.98808104,0.9866468,0.9858032,0.9869608,0.9970217,0.99895275,0.9853564,0.98549217,0.99934715,0.99909836,0.99900866,0.99941564,0.99999994,0.9999057,0.99908864,0.9982516,0.9950934,0.9975134,0.995752,0.99388254,0.99266684,0.99239075,0.99362683,0.9934746,0.9925073,0.99347514,0.9944979,0.9752311,0.9837972,0.9862884,0.9744194
sp|Q95170.1|OPSR_CAPHI,0.988821,0.9885123,0.98968947,0.98944175,0.9901634,0.9902655,0.9911517,0.9890778,0.98627263,0.9841751,0.98286426,0.9837103,0.9842519,0.98902845,0.98854864,0.98802423,0.97637874,0.9887334,0.98194724,0.96879566,0.9843979,0.99145925,0.98908633,0.98924065,0.9838517,0.99127567,0.98446465,0.98309296,0.98266995,0.98536766,0.9808787,0.9864061,0.97993916,0.979518,0.9886193,0.9791411,0.9807739,0.9825195,0.98155516,0.9819367,0.9798132,0.98025715,0.9805764,0.97988975,0.9833472,0.9884348,0.9783155,0.98138183,0.9807713,0.98568183,0.97907746,0.9829035,0.984667,0.9817114,0.98285013,0.98370445,0.98270154,0.984809,0.9820583,0.9852798,0.9825039,0.98126197,0.9851366,0.98680115,0.9879271,0.98661757,0.9810171,0.9886639,0.98778856,0.9881447,0.97890663,0.9849953,0.9860443,0.9896037,0.9866904,0.9879077,0.9869318,0.9880916,0.98535186,0.987808,0.98676443,0.9859526,0.985219,0.97633886,0.98524714,0.9978662,0.9843756,0.99773026,0.9867356,0.9858937,0.9869478,0.9971725,0.98825026,0.98697877,0.98619944,0.9872289,0.9970984,0.9988619,0.9857804,0.98575497,0.99929166,0.99910975,0.9988313,0.9993089,0.9999057,0.9999997,0.99919957,0.9986706,0.99470294,0.9975075,0.9953971,0.9931841,0.9922304,0.99171484,0.9932807,0.99283546,0.9917818,0.9928527,0.99386847,0.97491384,0.98408985,0.9866126,0.9747079
sp|O18914.2|OPSR_CANLF,0.9873097,0.98708546,0.9885074,0.9884969,0.9897022,0.9890671,0.9897327,0.99020773,0.9846371,0.9818239,0.98024476,0.9810937,0.981797,0.98794925,0.9871175,0.9876102,0.97424066,0.9909667,0.9790597,0.9721127,0.9825023,0.98992944,0.98693854,0.98733723,0.9812764,0.98948824,0.9830499,0.9804116,0.98017883,0.98392344,0.97875905,0.9845859,0.9784434,0.97768146,0.98705614,0.9774851,0.97913665,0.9806322,0.9794073,0.97996455,0.9780075,0.97854185,0.97852635,0.9780408,0.98206097,0.98784226,0.97698426,0.97860926,0.9791534,0.98378175,0.9774798,0.98047405,0.9834324,0.9798087,0.9802716,0.9825841,0.98131776,0.98270744,0.98053694,0.9841386,0.98104465,0.97989064,0.9841066,0.98454475,0.98721325,0.9847484,0.9790907,0.9869867,0.9864199,0.9866203,0.9769082,0.98339397,0.98435104,0.98901606,0.98505294,0.9866178,0.9856482,0.986655,0.98292696,0.9861292,0.9856626,0.98491675,0.9838741,0.9795542,0.9832788,0.9981667,0.98318857,0.9972241,0.9854661,0.9853715,0.9856785,0.9962137,0.987195,0.9859928,0.9850622,0.9859178,0.9958269,0.99799085,0.9850756,0.98318774,0.9983276,0.9985316,0.99879587,0.9987256,0.99908864,0.99919957,1.0,0.9984118,0.9937801,0.9966203,0.99416476,0.9909966,0.99072635,0.9887866,0.99151444,0.9911253,0.9904294,0.9906875,0.9921242,0.9763199,0.9821787,0.9853391,0.9755554
sp|O18910.2|OPSG_RABIT,0.9890306,0.9888998,0.99063337,0.9899257,0.99082243,0.9908271,0.9918976,0.9908747,0.9875485,0.98189986,0.980762,0.9814007,0.98306596,0.98935753,0.9885572,0.98795956,0.9764049,0.9903195,0.98005307,0.9745051,0.98527586,0.99066496,0.987808,0.9882207,0.9830843,0.99079144,0.9859483,0.9821363,0.9825706,0.98608357,0.9814334,0.9873711,0.980289,0.98108816,0.98782253,0.97935784,0.9805259,0.9823222,0.9821714,0.9818932,0.9795636,0.98040247,0.98096424,0.98034406,0.98355526,0.9880088,0.978873,0.98146296,0.9805534,0.9864445,0.97944725,0.9831289,0.985453,0.98298866,0.9829333,0.9837326,0.98462844,0.98516214,0.9817207,0.98544043,0.98271096,0.9816165,0.9871907,0.98677874,0.9892125,0.98718417,0.9806513,0.98968315,0.98884857,0.9885954,0.9792055,0.9845027,0.9862356,0.9908739,0.9874368,0.98891443,0.98828536,0.9888246,0.98631024,0.988727,0.9883215,0.9874295,0.98676586,0.98109245,0.9863658,0.9984786,0.98576605,0.9975166,0.9872361,0.9881102,0.98731333,0.9972113,0.98882186,0.98812485,0.98793846,0.98813236,0.99693215,0.99782586,0.98757344,0.9860021,0.9983745,0.9987972,0.9969567,0.99745524,0.9982516,0.9986706,0.9984118,1.0000002,0.99275845,0.99620014,0.99336106,0.98976684,0.99095565,0.98758006,0.9909807,0.9891664,0.9891959,0.9902768,0.990732,0.9740532,0.98530316,0.9877091,0.97303563
sp|P41592.1|OPSR_ANOCA,0.9851136,0.9843312,0.9865911,0.98345,0.9859439,0.98745453,0.99046075,0.9903299,0.9848346,0.9837477,0.9867766,0.98421013,0.97998095,0.98773444,0.9868938,0.98486465,0.9769459,0.98236895,0.9820856,0.95397663,0.97931665,0.9905057,0.98556745,0.9875402,0.9831677,0.9905211,0.98147047,0.9829023,0.9831225,0.98433965,0.9799266,0.98405826,0.97795415,0.97852993,0.98724174,0.9775025,0.98018986,0.9812248,0.98157173,0.98068655,0.97866094,0.978912,0.9793334,0.97785705,0.9819701,0.98475033,0.97672683,0.98189694,0.9789848,0.9824661,0.9774384,0.98249197,0.9832281,0.98109305,0.98320085,0.9823563,0.9809973,0.98388,0.98097575,0.9840745,0.97966444,0.9787907,0.9835162,0.9852129,0.9860187,0.9848504,0.98029935,0.9888921,0.98620486,0.9857204,0.9772586,0.9846304,0.9845137,0.9874188,0.98540103,0.98576117,0.9844147,0.9856634,0.9862795,0.9867431,0.98629296,0.9854639,0.98492527,0.9643958,0.98676836,0.9944751,0.9852506,0.9947815,0.9855062,0.98539954,0.98642606,0.99434334,0.9873663,0.98533475,0.9853394,0.9866654,0.9944215,0.99531794,0.9851556,0.9828509,0.9957285,0.9949179,0.99574286,0.9953582,0.9950934,0.99470294,0.9937801,0.99275845,1.0,0.99777305,0.99720967,0.9969075,0.99520886,0.994694,0.99627364,0.99671966,0.9980388,0.99550086,0.9960942,0.968494,0.98350024,0.98642606,0.97062224
sp|P22329.1|OPSR_CHICK,0.9883919,0.9877702,0.989739,0.98740077,0.9892999,0.99039376,0.99165726,0.9909601,0.9860025,0.98586845,0.9862874,0.9848635,0.9827235,0.9898747,0.988243,0.9873532,0.9756195,0.9875723,0.9805283,0.963837,0.9833684,0.9917737,0.9873259,0.9884064,0.98257023,0.99193084,0.9832435,0.98168683,0.9823666,0.9849384,0.9804876,0.98583424,0.978341,0.97952205,0.98858833,0.97745246,0.97991085,0.9815544,0.9817094,0.981096,0.97853315,0.97944397,0.9798369,0.9787282,0.98224014,0.9873334,0.97679436,0.981687,0.9796075,0.98441845,0.9780511,0.9821904,0.983616,0.98203266,0.9822796,0.9826527,0.9822798,0.9849163,0.98093796,0.9844929,0.9811053,0.9797842,0.985666,0.98588914,0.98779774,0.9865098,0.9803537,0.9897418,0.98837537,0.9877186,0.9781714,0.9852816,0.9855998,0.9901269,0.9869709,0.98789394,0.9869611,0.9877691,0.98621273,0.9884714,0.98823065,0.98723894,0.9862458,0.97307247,0.98665947,0.99675906,0.98600584,0.9966708,0.9868832,0.9876034,0.98741674,0.9949298,0.988701,0.9873985,0.9867238,0.98774904,0.9951054,0.9963765,0.9873149,0.9852172,0.9975331,0.99738395,0.9975379,0.99762297,0.9975134,0.9975075,0.9966203,0.99620014,0.99777305,0.9999996,0.9973988,0.9957014,0.9929447,0.9938555,0.9959619,0.9955423,0.9948865,0.99370503,0.9943932,0.97239494,0.9843389,0.9876876,0.97223645
sp|P87367.1|OPSR_ORYLA,0.9860955,0.9853319,0.9867087,0.9833023,0.9856672,0.98712486,0.990284,0.9900478,0.9826355,0.98399067,0.98886317,0.98584086,0.97903454,0.98746157,0.98712397,0.9861858,0.9770129,0.9822563,0.98165953,0.95660657,0.9780992,0.9902062,0.985414,0.9881728,0.98332834,0.9904464,0.9822771,0.9827165,0.98350835,0.98368424,0.97952205,0.98498213,0.9792119,0.9786052,0.9882383,0.9783757,0.98122066,0.98233545,0.9812232,0.9817603,0.9797733,0.98035514,0.9802427,0.97922605,0.98239297,0.98571295,0.9777967,0.982393,0.9804695,0.9819993,0.97880244,0.98269975,0.984273,0.9812318,0.98243177,0.9829797,0.9804528,0.98409164,0.9817029,0.98467946,0.98112833,0.98000216,0.9844897,0.9852804,0.98557746,0.98396474,0.9814638,0.9886461,0.98631716,0.98524,0.9788809,0.9855917,0.98365265,0.9872282,0.9846832,0.9848628,0.98370093,0.98529613,0.9869082,0.98594004,0.9866723,0.98579884,0.9854082,0.967293,0.98690134,0.9948042,0.9848584,0.9958943,0.98515916,0.98578954,0.98579276,0.9937276,0.9875858,0.9856792,0.9856867,0.9859407,0.9937856,0.9954234,0.9857532,0.9825492,0.99562097,0.99509484,0.99639505,0.9965025,0.995752,0.9953971,0.99416476,0.99336106,0.99720967,0.9973988,1.0000001,0.998011,0.99264324,0.99680364,0.99880415,0.99781716,0.99534416,0.99494314,0.99545324,0.97468746,0.98357576,0.9859761,0.96786267
sp|P32313.1|OPSR_CARAU,0.98437595,0.9836367,0.9845763,0.98139775,0.983349,0.9856413,0.9899483,0.98600763,0.9832443,0.9854215,0.99050343,0.98800206,0.98089546,0.9851668,0.98759127,0.98481476,0.9797325,0.9762694,0.98555535,0.9455739,0.97727823,0.9904336,0.9857656,0.98933876,0.9858926,0.99035776,0.98172235,0.9855104,0.9854164,0.98467886,0.982376,0.9843389,0.98063374,0.98038477,0.98849,0.98049587,0.9830955,0.9839797,0.9827263,0.9835815,0.98177433,0.98182225,0.9820883,0.9805758,0.98341733,0.9846432,0.978884,0.9844194,0.9819908,0.9823068,0.98010767,0.9845762,0.98439234,0.9826319,0.98483235,0.98380995,0.9810185,0.9848096,0.9834764,0.9852541,0.9818156,0.98077416,0.9836729,0.9863728,0.9852755,0.9858136,0.9835236,0.98880756,0.98649716,0.9862523,0.98051035,0.9860251,0.9857378,0.9861529,0.98603606,0.98539776,0.9842073,0.98588526,0.9879073,0.9868818,0.98625904,0.98555183,0.9851304,0.9565095,0.98770535,0.99074733,0.98530555,0.9932085,0.985728,0.98409617,0.9868565,0.99223775,0.9877147,0.98543024,0.9853677,0.98634964,0.99232745,0.9942263,0.98458123,0.98383176,0.993719,0.99243087,0.99411523,0.9942144,0.99388254,0.9931841,0.9909966,0.98976684,0.9969075,0.9957014,0.998011,0.9999999,0.9943343,0.9987474,0.9981066,0.9989639,0.9965975,0.9973271,0.99767125,0.97160506,0.9848533,0.9860329,0.96218467
sp|O12948.1|OPSR_XENLA,0.9867457,0.9865073,0.98720473,0.98660654,0.9875574,0.988184,0.9920714,0.9876683,0.9905964,0.98272866,0.98504865,0.98612666,0.98459244,0.98486215,0.9904053,0.9847061,0.9838794,0.97686833,0.98853564,0.9515468,0.9822328,0.9911735,0.98755586,0.9900618,0.9885378,0.9905895,0.985055,0.9887507,0.98823833,0.988889,0.987093,0.98697203,0.9838783,0.9849192,0.9876807,0.9836343,0.9855244,0.98562306,0.9857159,0.9855904,0.98394215,0.9841627,0.9850056,0.98347586,0.98677677,0.98435175,0.98297113,0.98578805,0.9832626,0.9876671,0.98276734,0.9880884,0.98763335,0.986182,0.9889548,0.9871086,0.9863554,0.9858124,0.98565173,0.9881901,0.98396814,0.98363906,0.9869303,0.9890386,0.98793095,0.98856866,0.98494595,0.99072635,0.9876107,0.9890157,0.98223644,0.98528653,0.9886293,0.9875525,0.9888422,0.9881544,0.98819554,0.9885063,0.98952705,0.98879504,0.9874157,0.9872111,0.98731893,0.95828503,0.989916,0.9907687,0.98688954,0.9935106,0.98713803,0.98461735,0.9887122,0.994985,0.9886106,0.9868766,0.987937,0.9889841,0.99475735,0.9949252,0.9845854,0.98619235,0.9937061,0.9925887,0.99164283,0.9911365,0.99266684,0.9922304,0.99072635,0.99095565,0.99520886,0.9929447,0.99264324,0.9943343,0.99999976,0.99053085,0.9911324,0.99240553,0.99612033,0.99686426,0.99653584,0.9671651,0.9879075,0.9877124,0.960317
sp|Q9W6A7.1|OPSR1_DANRE,0.9815049,0.9807038,0.98138475,0.97776806,0.9792762,0.98235184,0.98729646,0.98241514,0.97878057,0.9846922,0.9903636,0.9875642,0.9786721,0.982721,0.98541427,0.98379856,0.9786854,0.9728339,0.9846804,0.94268376,0.9738867,0.98809594,0.9841683,0.9886342,0.9853546,0.9882,0.98057514,0.98493075,0.98461527,0.98246396,0.97982156,0.9833401,0.9794047,0.9784353,0.9878231,0.97967076,0.9822016,0.98345137,0.9816973,0.98281693,0.9811806,0.9811182,0.98118484,0.9798652,0.9820417,0.98378193,0.9775446,0.9838661,0.9816772,0.98005104,0.9792203,0.983475,0.9828548,0.98045856,0.9833854,0.9823712,0.9787865,0.98464215,0.9826411,0.9837314,0.980966,0.980011,0.98146456,0.9856905,0.9834125,0.9837982,0.98307514,0.98713744,0.98493487,0.9844116,0.98018783,0.98559844,0.98406816,0.98411447,0.9837258,0.98335105,0.98155856,0.9841798,0.9869112,0.9849021,0.9843528,0.9836979,0.98341054,0.95386,0.98608893,0.98888016,0.9834952,0.9912761,0.9845659,0.98243654,0.9850961,0.9905032,0.9861907,0.9839025,0.98362285,0.98451424,0.99097466,0.9927233,0.98315024,0.9827027,0.9918405,0.99038625,0.9924345,0.99316776,0.99239075,0.99171484,0.9887866,0.98758006,0.994694,0.9938555,0.99680364,0.9987474,0.99053085,1.0000007,0.99786246,0.99833035,0.9932588,0.9955536,0.9961651,0.97104096,0.98326623,0.9843533,0.96076286
sp|P22332.2|OPSR_PSAFA,0.9846524,0.9838571,0.9849671,0.98054904,0.98291147,0.98488235,0.98971814,0.98824185,0.98087764,0.9838129,0.99043953,0.9865353,0.97879,0.9868649,0.98742235,0.9870584,0.979213,0.9797032,0.9828983,0.95436984,0.9765154,0.98946583,0.9849277,0.9890182,0.9846771,0.98977447,0.9833869,0.9840666,0.9849971,0.98437583,0.98072284,0.9862156,0.9809602,0.9800285,0.9896532,0.98040897,0.9830103,0.98412305,0.98304504,0.9836171,0.9818204,0.9823576,0.98185325,0.9811969,0.9833183,0.9865395,0.9795381,0.98433983,0.98267823,0.98196197,0.9807469,0.983937,0.9848128,0.9824947,0.98342335,0.983799,0.98088557,0.9861426,0.9833912,0.9852687,0.9827297,0.98171914,0.98513335,0.98605525,0.98597205,0.9848842,0.983734,0.9892562,0.9873091,0.9855746,0.9811797,0.9878584,0.98469555,0.9871482,0.98531693,0.98525965,0.9837192,0.9856807,0.9884981,0.9865919,0.98757994,0.986809,0.98616624,0.96520925,0.98798394,0.99252766,0.98637915,0.99413073,0.9865992,0.98677933,0.98660743,0.9919913,0.98856986,0.98667157,0.98673713,0.9865359,0.9922199,0.9936314,0.9869888,0.9837004,0.9934521,0.99289155,0.99422455,0.99489903,0.99362683,0.9932807,0.99151444,0.9909807,0.99627364,0.9959619,0.99880415,0.9981066,0.9911324,0.99786246,0.9999996,0.9984215,0.99395496,0.99394214,0.9944899,0.97471064,0.984777,0.98687863,0.9644772
